sku,categories,product_websites
WJ05-S-Red,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ05-M-Brown,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ05-M-Green,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ05-M-Red,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ05-L-Brown,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ05-L-Green,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ05-L-Red,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ05-XL-Brown,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ05-XL-Green,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ05-XL-Red,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ05,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-XS-Orange,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-XS-Purple,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-XS-Red,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-S-Orange,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-S-Purple,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-S-Red,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-M-Orange,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-M-Purple,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-M-Red,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-L-Orange,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-L-Purple,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-L-Red,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-XL-Orange,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-XL-Purple,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07-XL-Red,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ07,Luma Europe Catalog/Women/Tops/Jackets,"luma_gbp,luma_euro"
WJ08-XS-Gray,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-XS-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-XS-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-S-Gray,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-S-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-S-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-M-Gray,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-M-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-M-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-L-Gray,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-L-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-L-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-XL-Gray,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-XL-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08-XL-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ08,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-XS-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-XS-Gray,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-XS-Green,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-S-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-S-Gray,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-S-Green,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-M-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-M-Gray,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-M-Green,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-L-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-L-Gray,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-L-Green,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-XL-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-XL-Gray,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09-XL-Green,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ09,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WJ10-XS-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-XS-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-XS-Yellow,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-S-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-S-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-S-Yellow,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-M-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-M-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-M-Yellow,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-L-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-L-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-L-Yellow,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-XL-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-XL-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10-XL-Yellow,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ10,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ11-XS-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-XS-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-XS-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-S-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-S-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-S-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-M-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-M-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-M-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-L-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-L-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-L-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-XL-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-XL-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11-XL-Orange,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ11,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WJ06-XS-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-XS-Green,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-XS-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-S-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-S-Green,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-S-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-M-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-M-Green,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-M-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-L-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-L-Green,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-L-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-XL-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-XL-Green,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06-XL-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ06,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-XS-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-XS-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-XS-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-S-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-S-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-S-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-M-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-M-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-M-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-L-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-L-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-L-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-XL-Black,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-XL-Blue,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12-XL-Purple,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WJ12,"Luma Europe Catalog/Women/Tops/Jackets,Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WS02-XS-Blue,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-XS-Green,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-XS-Red,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-S-Blue,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-S-Green,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-S-Red,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-M-Blue,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-M-Green,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-M-Red,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-L-Blue,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-L-Green,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-L-Red,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-XL-Blue,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-XL-Green,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02-XL-Red,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS02,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WS03-XS-Blue,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WS03-XS-Green,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WS03-XS-Red,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WS03-S-Blue,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WS03-S-Green,"Luma Europe Catalog/Women/Tops/T-Shirts,Luma Europe Catalog/Promotions/Tees,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
